period,town_code,town_name,county_pref,county_name,is_mountain,total_pop,n_source_counties,diversity_entropy,gini_concentration,top1_src_county,top1_src_cnt,top2_src_county,top2_src_cnt,top3_src_county,top3_src_cnt
2021H1,1000208,宜蘭(T08),10002,宜蘭,0,453,14,0.8291,0.8245,宜蘭,378,桃園,14,臺中,11
2021H1,1000712,彰化(T12),10007,彰化,0,34,8,1.5723,0.5221,彰化,17,南投,5,新竹縣,4
2021H1,1000802,南投(T02),10008,南投,0,1570,19,0.9719,0.8615,南投,1233,臺中,137,桃園,41
2021H1,1000701,彰化(T01),10007,彰化,0,105,12,1.8422,0.5913,彰化,45,臺中,15,宜蘭,12
2021H1,1000904,雲林(T04),10009,雲林,0,31,5,1.2908,0.4129,雲林,17,花蓮,5,宜蘭,4
2021H1,6600026,臺中(T26),66000,臺中,0,59,9,1.4129,0.6215,臺中,35,南投,9,苗栗,4
2021H1,6800008,桃園(T08),68000,桃園,0,1488,20,1.3115,0.8164,桃園,1044,新竹縣,104,新北,66
2021H1,6400009,高雄(T09),64000,高雄,0,97,17,2.1961,0.5385,高雄,40,宜蘭,9,新竹縣,6
2021H1,6600015,臺中(T15),66000,臺中,0,114,9,1.4851,0.6004,臺中,64,苗栗,14,南投,10
2021H1,1001706,基隆(T06),10017,基隆,0,122,11,1.7454,0.5961,基隆,54,臺北,18,宜蘭,16
2021H1,6400032,高雄(T32),64000,高雄,0,31,10,1.9273,0.4419,高雄,12,新竹縣,5,苗栗,3
2021H1,902004,902004(T4),90200,90200,0,36,12,2.2476,0.3796,桃園,8,臺中,6,高雄,5
2021H1,1000203,宜蘭(T03),10002,宜蘭,0,256,12,0.8723,0.8164,宜蘭,205,花蓮,16,新北,12
2021H1,6800010,桃園(T10),68000,桃園,0,1556,19,1.1986,0.8255,桃園,1131,新竹縣,148,宜蘭,42
2021H1,6600017,臺中(T17),66000,臺中,0,435,18,1.4471,0.7889,臺中,273,南投,53,苗栗,38
2021H1,1001705,基隆(T05),10017,基隆,0,115,13,1.854,0.5806,基隆,56,宜蘭,11,桃園,9
2021H1,6400012,高雄(T12),64000,高雄,0,148,17,1.9701,0.6351,高雄,71,新竹縣,14,桃園,12
2021H1,6300002,臺北(T02),63000,臺北,0,215,15,2.0278,0.6065,臺北,82,新北,28,宜蘭,27
2021H1,1001803,新竹市(T03),10018,新竹市,0,298,14,1.7554,0.6846,新竹市,117,新竹縣,81,桃園,33
2021H1,6400019,高雄(T19),64000,高雄,0,66,10,1.7151,0.5697,高雄,30,花蓮,11,宜蘭,8
2021H1,6800011,桃園(T11),68000,桃園,0,93,12,1.476,0.6891,桃園,56,新竹縣,12,臺北,6
2021H1,6700031,臺南(T31),67000,臺南,0,121,13,1.8467,0.5912,臺南,57,桃園,18,南投,12
2021H1,6700033,臺南(T33),67000,臺南,0,48,11,1.9179,0.4962,臺南,20,桃園,5,花蓮,5
2021H1,6400008,高雄(T08),64000,高雄,0,37,11,1.816,0.516,高雄,18,新竹市,4,宜蘭,3
2021H1,1000409,新竹縣(T09),10004,新竹縣,0,47,7,1.2201,0.5836,新竹縣,31,新竹市,4,桃園,4
2021H1,1000501,苗栗(T01),10005,苗栗,0,445,12,0.9955,0.7875,苗栗,344,臺中,26,桃園,20
2021H1,6700032,臺南(T32),67000,臺南,0,89,13,2.0408,0.503,臺南,37,臺中,10,宜蘭,8
2021H1,6400004,高雄(T04),64000,高雄,0,181,17,1.9438,0.6565,高雄,85,宜蘭,17,花蓮,15
2021H1,6800005,桃園(T05),68000,桃園,0,451,18,1.8069,0.7052,桃園,234,花蓮,37,宜蘭,30
2021H1,1001005,嘉義縣(T05),10010,嘉義縣,0,30,10,2.0701,0.3733,嘉義市,8,桃園,5,嘉義縣,4
2021H1,6500014,新北(T14),65000,新北,0,206,14,1.9911,0.5985,新北,74,臺北,40,宜蘭,22
2021H1,1000812,信義鄉,10008,南投,1,126,9,1.4595,0.6067,南投,73,臺中,14,新竹縣,12
2021H1,6800006,桃園(T06),68000,桃園,0,257,14,1.7194,0.659,桃園,138,新竹縣,29,新北,17
2021H1,1000813,仁愛鄉,10008,南投,1,3722,20,0.7207,0.8956,南投,3165,臺中,263,桃園,58
2021H1,1001601,澎湖(T01),10016,澎湖,0,45,11,2.3187,0.202,澎湖,6,臺中,6,宜蘭,5
2021H1,6600004,臺中(T04),66000,臺中,0,146,12,1.7913,0.5993,臺中,69,南投,21,苗栗,14
2021H1,1000201,宜蘭(T01),10002,宜蘭,0,782,17,0.834,0.8599,宜蘭,649,桃園,34,臺北,23
2021H1,6600008,臺中(T08),66000,臺中,0,817,20,1.3903,0.817,臺中,528,南投,116,苗栗,31
2021H1,1001330,屏東(T30),10013,屏東,1,33,10,2.1287,0.3242,桃園,8,新竹縣,5,屏東,4
2021H1,6600010,臺中(T10),66000,臺中,0,501,16,1.0774,0.8155,臺中,381,苗栗,39,南投,21
2021H1,1000207,宜蘭(T07),10002,宜蘭,0,265,11,0.5907,0.8322,宜蘭,235,臺北,7,桃園,5
2021H1,1001509,花蓮(T09),10015,花蓮,0,97,10,0.9353,0.7454,花蓮,77,新北,4,臺中,4
2021H1,6600001,臺中(T01),66000,臺中,0,35,8,1.434,0.5821,臺中,19,南投,7,桃園,3
2021H1,1002002,嘉義市(T02),10020,嘉義市,0,46,17,2.4301,0.4476,嘉義市,14,桃園,4,嘉義縣,4
2021H1,1002001,嘉義市(T01),10020,嘉義市,0,43,11,1.874,0.5159,嘉義市,19,嘉義縣,5,臺中,4
2021H1,6500001,新北(T01),65000,新北,0,494,17,2.0366,0.6516,新北,190,臺北,67,桃園,60
2021H1,1001702,基隆(T02),10017,基隆,0,101,14,2.3147,0.4434,基隆,22,桃園,15,臺北,13
2021H1,6500004,新北(T04),65000,新北,0,178,14,2.0884,0.5602,新北,56,臺北,36,宜蘭,19
2021H1,6800012,桃園(T12),68000,桃園,0,354,16,1.5044,0.7634,桃園,207,新竹縣,58,花蓮,24
2021H1,1000913,雲林(T13),10009,雲林,0,47,12,2.3228,0.3174,雲林,9,桃園,7,臺中,6
2021H1,6300004,臺北(T04),63000,臺北,0,289,16,2.1089,0.601,臺北,103,宜蘭,49,新竹縣,25
2021H1,6800004,桃園(T04),68000,桃園,0,948,19,1.6397,0.7675,桃園,534,新竹縣,135,宜蘭,62
2021H1,1000512,苗栗(T12),10005,苗栗,0,53,7,1.1287,0.6361,苗栗,36,臺中,7,新竹市,3
2021H1,6400002,高雄(T02),64000,高雄,0,58,13,1.8388,0.5809,高雄,29,桃園,6,花蓮,4
2021H1,6500015,新北(T15),65000,新北,0,166,12,1.9638,0.5472,新北,56,臺北,31,宜蘭,23
2021H1,1000901,雲林(T01),10009,雲林,0,47,13,2.0849,0.5139,臺中,15,雲林,10,南投,5
2021H1,6500005,新北(T05),65000,新北,0,427,16,2.1257,0.5924,新北,152,臺北,55,桃園,39
2021H1,6800009,桃園(T09),68000,桃園,0,1370,20,1.3155,0.8271,桃園,906,新竹縣,211,花蓮,41
2021H1,6500006,新北(T06),65000,新北,0,525,14,1.9332,0.6254,新北,188,臺北,95,宜蘭,83
2021H1,1000502,苗栗(T02),10005,苗栗,0,30,10,1.9486,0.4267,苗栗,10,臺中,7,臺南,2
2021H1,6600018,臺中(T18),66000,臺中,0,203,17,1.5524,0.7314,臺中,127,南投,20,新竹縣,11
2021H1,6600003,臺中(T03),66000,臺中,0,166,14,1.6518,0.6945,臺中,86,南投,32,新竹縣,11
2021H1,6400014,高雄(T14),64000,高雄,0,79,14,1.7723,0.6302,高雄,42,桃園,7,新竹縣,6
2021H1,1000509,苗栗(T09),10005,苗栗,0,100,12,1.3372,0.6933,苗栗,68,臺中,7,新竹縣,5
2021H1,1001301,屏東(T01),10013,屏東,0,111,16,2.1057,0.576,屏東,46,桃園,11,高雄,10
2021H1,1001506,花蓮(T06),10015,花蓮,0,100,8,0.9561,0.725,花蓮,75,桃園,9,宜蘭,8
2021H1,6300001,臺北(T01),63000,臺北,0,135,13,1.9539,0.5516,臺北,59,桃園,13,宜蘭,12
2021H1,1000803,南投(T03),10008,南投,0,111,13,1.4829,0.7152,南投,62,臺中,24,新竹縣,6
2021H1,6600014,臺中(T14),66000,臺中,0,89,12,1.9687,0.5328,臺中,34,南投,14,苗栗,9
2021H1,1001404,臺東(T04),10014,臺東,0,47,11,2.1021,0.4217,臺東,13,桃園,7,花蓮,7
2021H1,6500003,新北(T03),65000,新北,0,508,19,2.0297,0.6981,新北,182,臺北,87,宜蘭,69
2021H1,1001511,秀林鄉,10015,花蓮,1,501,17,1.472,0.774,花蓮,305,宜蘭,80,桃園,27
2021H1,1000510,苗栗(T10),10005,苗栗,0,82,10,1.3472,0.6878,苗栗,50,新竹縣,13,臺中,7
2021H1,6500016,新北(T16),65000,新北,0,135,15,2.0796,0.5916,新北,45,桃園,27,新竹縣,17
2021H1,1000508,苗栗(T08),10005,苗栗,0,128,11,1.275,0.7045,苗栗,87,臺中,13,宜蘭,7
2021H1,1001707,基隆(T07),10017,基隆,0,108,13,1.769,0.6353,基隆,52,宜蘭,19,桃園,8
2021H1,6400011,高雄(T11),64000,高雄,0,86,11,2.0211,0.4567,高雄,31,南投,12,桃園,9
2021H1,6600002,臺中(T02),66000,臺中,0,171,12,1.4831,0.6993,臺中,99,南投,24,苗栗,18
2021H1,6600011,臺中(T11),66000,臺中,0,36,7,1.4594,0.5079,臺中,19,新竹縣,5,苗栗,4
2021H1,6500021,新北(T21),65000,新北,0,41,12,1.8065,0.5671,新北,20,桃園,5,宜蘭,4
2021H1,1001502,花蓮(T02),10015,花蓮,0,83,12,1.3604,0.6817,花蓮,56,桃園,6,新北,4
2021H1,6300005,臺北(T05),63000,臺北,0,134,12,2.0002,0.4975,臺北,54,新竹縣,14,新北,13
2021H1,6500009,新北(T09),65000,新北,0,284,14,1.9478,0.6097,新北,112,桃園,44,宜蘭,29
2021H1,6600019,臺中(T19),66000,臺中,0,84,11,1.3074,0.71,臺中,54,南投,10,花蓮,9
2021H1,6400003,高雄(T03),64000,高雄,0,150,16,2.0665,0.6067,高雄,60,桃園,17,宜蘭,16
2021H1,1000202,宜蘭(T02),10002,宜蘭,0,1064,14,0.7739,0.8413,宜蘭,898,新北,40,臺北,26
2021H1,6500023,新北(T23),65000,新北,0,75,13,2.2471,0.4369,新北,16,臺北,11,苗栗,10
2021H1,6500010,新北(T10),65000,新北,0,220,16,2.1732,0.5835,新北,53,臺北,42,桃園,29
2021H1,1000402,新竹縣(T02),10004,新竹縣,0,3158,19,1.2258,0.8486,新竹縣,2035,新竹市,616,桃園,206
2021H1,1000405,新竹縣(T05),10004,新竹縣,0,423,14,1.3916,0.7627,新竹縣,259,桃園,50,新竹市,48
2021H1,6400005,高雄(T05),64000,高雄,0,121,13,1.9928,0.5416,高雄,50,桃園,18,宜蘭,9
2021H1,6300011,臺北(T11),63000,臺北,0,271,15,1.9566,0.6303,臺北,108,宜蘭,34,新北,30
2021H1,1000407,新竹縣(T07),10004,新竹縣,0,125,10,1.1798,0.7384,新竹縣,77,新竹市,29,桃園,9
2021H1,1000511,苗栗(T11),10005,苗栗,0,536,13,0.9395,0.8088,苗栗,425,新竹縣,34,新竹市,19
2021H1,1001401,臺東(T01),10014,臺東,0,259,14,1.8264,0.6164,臺東,128,桃園,24,宜蘭,17
2021H1,1000408,新竹縣(T08),10004,新竹縣,0,196,12,1.2743,0.7568,新竹縣,124,新竹市,34,桃園,15
2021H1,6300006,臺北(T06),63000,臺北,0,172,14,2.0038,0.5905,臺北,66,宜蘭,25,新北,20
2021H1,6500011,新北(T11),65000,新北,0,233,13,2.0349,0.5546,臺北,66,新北,57,宜蘭,31
2021H1,1001513,卓溪鄉,10015,花蓮,1,140,10,1.2574,0.6843,花蓮,95,臺中,9,桃園,9
2021H1,1001505,花蓮(T05),10015,花蓮,0,529,15,1.2296,0.7882,花蓮,375,宜蘭,41,桃園,28
2021H1,6300003,臺北(T03),63000,臺北,0,266,17,1.9842,0.6568,臺北,114,宜蘭,37,新竹縣,20
2021H1,1001802,新竹市(T02),10018,新竹市,0,503,15,1.5628,0.7446,新竹市,218,新竹縣,165,桃園,38
2021H1,6700035,臺南(T35),67000,臺南,0,59,12,1.9696,0.5297,臺南,23,桃園,8,苗栗,6
2021H1,6300007,臺北(T07),63000,臺北,0,283,15,2.0409,0.6092,臺北,100,新北,41,桃園,36
2021H1,1001501,花蓮(T01),10015,花蓮,0,554,16,1.3491,0.7832,花蓮,366,宜蘭,67,桃園,31
2021H1,1000703,彰化(T03),10007,彰化,0,35,10,1.5662,0.5743,彰化,20,苗栗,4,新北,2
2021H1,6600007,臺中(T07),66000,臺中,0,208,16,1.7442,0.6797,臺中,115,南投,21,新竹縣,12
2021H1,1000211,南澳鄉,10002,宜蘭,1,4766,18,0.5914,0.8974,宜蘭,4235,桃園,156,新北,83
2021H1,6500008,新北(T08),65000,新北,0,235,14,1.8006,0.6635,新北,80,桃園,75,花蓮,23
2021H1,1000710,彰化(T10),10007,彰化,0,59,12,2.0271,0.4958,彰化,22,南投,7,臺中,7
2021H1,1000808,南投(T08),10008,南投,0,32,10,1.9195,0.4625,南投,12,臺中,5,桃園,4
2021H1,1000505,苗栗(T05),10005,苗栗,0,371,16,1.6961,0.7114,苗栗,202,新竹縣,47,新竹市,30
2021H1,1000804,南投(T04),10008,南投,0,46,11,1.8023,0.5613,南投,20,臺中,9,臺北,4
2021H1,6600009,臺中(T09),66000,臺中,0,438,17,1.2672,0.8012,臺中,308,苗栗,36,南投,26
2021H1,6600016,臺中(T16),66000,臺中,0,86,11,1.4354,0.6765,臺中,52,南投,12,花蓮,6
2021H1,1000903,雲林(T03),10009,雲林,0,32,11,2.0619,0.4261,雲林,11,臺中,4,花蓮,4
2021H1,1000206,宜蘭(T06),10002,宜蘭,0,58,9,1.1634,0.6782,宜蘭,41,新北,4,花蓮,4
2021H1,1000410,新竹縣(T10),10004,新竹縣,0,36,10,1.8624,0.4833,新竹縣,13,新竹市,9,桃園,3
2021H1,6400017,高雄(T17),64000,高雄,0,41,12,2.1569,0.4248,高雄,13,宜蘭,5,花蓮,5
2021H1,6800007,桃園(T07),68000,桃園,0,566,19,1.871,0.7288,桃園,259,新北,73,宜蘭,59
2021H1,1001701,基隆(T01),10017,基隆,0,140,11,1.5277,0.6571,基隆,79,宜蘭,19,桃園,11
2021H2,6300009,臺北(T09),63000,臺北,0,189,17,1.9659,0.6561,臺北,86,宜蘭,20,花蓮,18
2021H2,6600020,臺中(T20),66000,臺中,0,49,8,1.2434,0.6352,臺中,32,桃園,5,南投,5
2021H2,1000412,尖石鄉,10004,新竹縣,1,7889,19,1.0368,0.8757,新竹縣,5532,新竹市,1166,桃園,776
2021H2,1000506,苗栗(T06),10005,苗栗,0,57,9,1.3085,0.6589,苗栗,36,新竹縣,8,臺中,4
2021H2,1000406,新竹縣(T06),10004,新竹縣,0,264,11,1.5344,0.6646,新竹縣,140,新竹市,45,桃園,34
2021H2,1000401,新竹縣(T01),10004,新竹縣,0,417,14,1.6876,0.6908,新竹縣,202,新竹市,85,桃園,44
2021H2,6300012,臺北(T12),63000,臺北,0,250,14,1.9471,0.6034,臺北,106,新竹縣,32,新北,27
2021H2,1001801,新竹市(T01),10018,新竹市,0,516,16,1.6144,0.743,新竹市,207,新竹縣,183,苗栗,29
2021H2,1000403,新竹縣(T03),10004,新竹縣,0,74,8,1.3976,0.6149,新竹縣,37,桃園,17,新竹市,11
2021H2,1000513,苗栗(T13),10005,苗栗,0,37,11,2.036,0.4619,苗栗,11,臺中,7,新竹縣,5
2021H2,6500002,新北(T02),65000,新北,0,302,16,2.0003,0.6498,新北,105,臺北,63,宜蘭,30
2021H2,6600027,臺中(T27),66000,臺中,0,469,18,1.5578,0.7677,臺中,280,南投,63,宜蘭,24
2021H2,6600023,臺中(T23),66000,臺中,0,78,12,1.8285,0.5726,臺中,37,南投,9,新竹縣,8
2021H2,6700036,臺南(T36),67000,臺南,0,32,9,1.767,0.4792,臺南,14,臺北,5,花蓮,3
2021H2,1000809,南投(T09),10008,南投,0,41,6,0.8871,0.6626,南投,31,臺中,5,苗栗,2
2021H2,6800013,復興區,68000,桃園,1,8343,20,0.6514,0.901,桃園,7302,新竹縣,308,新北,199
2021H2,6600012,臺中(T12),66000,臺中,0,69,10,1.7674,0.5435,臺中,28,南投,15,桃園,6
2021H2,6800003,桃園(T03),68000,桃園,0,2754,20,0.8224,0.88,桃園,2304,新竹縣,118,新北,86
2021H2,1000209,宜蘭(T09),10002,宜蘭,0,272,12,0.8723,0.8082,宜蘭,220,花蓮,12,臺北,11
2021H2,6500007,新北(T07),65000,新北,0,279,15,1.8891,0.6485,新北,124,桃園,32,臺北,29
2021H2,6500017,新北(T17),65000,新北,0,247,14,2.139,0.5382,桃園,76,新北,38,宜蘭,32
2021H2,6500013,新北(T13),65000,新北,0,332,17,1.8354,0.7045,新北,156,桃園,37,宜蘭,35
2021H2,6600029,和平區,66000,臺中,1,3723,21,0.7691,0.8909,臺中,3165,苗栗,110,南投,106
2021H2,6500012,新北(T12),65000,新北,0,33,10,1.9606,0.397,基隆,13,宜蘭,3,新北,3
2021H2,6400038,茂林區,64000,高雄,1,40,8,1.7018,0.4375,高雄,18,宜蘭,5,臺中,4
2021H2,1000212,大同鄉,10002,宜蘭,1,4957,18,0.6991,0.8882,宜蘭,4257,花蓮,266,桃園,90
2021H2,1000413,五峰鄉,10004,新竹縣,1,3159,19,0.8228,0.8919,新竹縣,2545,新竹市,312,桃園,115
2021H2,1001704,基隆(T04),10017,基隆,0,42,10,1.7681,0.5333,基隆,19,桃園,6,宜蘭,5
2021H2,902003,902003(T3),90200,90200,0,54,12,2.3352,0.2963,金門,10,臺中,9,新竹縣,5
2021H2,1000204,宜蘭(T04),10002,宜蘭,0,53,11,1.0979,0.7067,宜蘭,40,桃園,3,花蓮,2
2021H2,6700034,臺南(T34),67000,臺南,0,30,10,1.9981,0.4133,臺南,10,新北,4,花蓮,4
2021H2,1000507,苗栗(T07),10005,苗栗,0,76,9,1.269,0.6813,臺中,41,苗栗,23,新竹縣,4
2021H2,1001512,萬榮鄉,10015,花蓮,1,162,11,1.0012,0.7643,花蓮,125,桃園,10,宜蘭,8
2021H2,6600024,臺中(T24),66000,臺中,0,127,12,1.3494,0.7185,臺中,83,南投,12,新竹縣,9
2021H2,1001507,花蓮(T07),10015,花蓮,0,56,11,1.5997,0.6006,花蓮,32,宜蘭,5,桃園,5
2021H2,6600025,臺中(T25),66000,臺中,0,119,13,1.5477,0.7098,臺中,60,南投,29,桃園,10
2021H2,6800001,桃園(T01),68000,桃園,0,1323,20,1.6877,0.7567,桃園,761,新竹縣,110,臺北,78
2021H2,6800002,桃園(T02),68000,桃園,0,2039,20,1.483,0.7859,桃園,1329,新竹縣,161,宜蘭,92
2021H2,1000504,苗栗(T04),10005,苗栗,0,235,15,1.7402,0.6933,苗栗,119,新竹縣,30,新竹市,26
2021H2,1000801,南投(T01),10008,南投,0,118,11,1.4662,0.6733,南投,70,臺中,15,花蓮,9
2021H2,1001703,基隆(T03),10017,基隆,0,42,10,1.9665,0.4429,基隆,14,宜蘭,7,臺北,5
2021H2,6600013,臺中(T13),66000,臺中,0,118,11,1.676,0.5994,臺中,61,南投,16,桃園,9
2021H2,1001328,屏東(T28),10013,屏東,1,36,10,1.9462,0.4556,屏東,12,臺中,7,桃園,5
2021H2,1000404,新竹縣(T04),10004,新竹縣,0,354,10,1.1424,0.7424,新竹縣,174,桃園,141,新竹市,16
2021H2,1000806,南投(T06),10008,南投,0,34,7,1.2482,0.5966,南投,21,臺中,6,花蓮,2
2021H2,1000518,泰安鄉,10005,苗栗,1,3933,19,1.0068,0.8729,苗栗,2801,臺中,755,桃園,88
2021H2,1001503,花蓮(T03),10015,花蓮,0,130,12,1.4113,0.709,花蓮,81,桃園,13,宜蘭,11
2021H2,1001504,花蓮(T04),10015,花蓮,0,330,18,1.3762,0.7838,花蓮,219,宜蘭,45,桃園,10
2021H2,1000205,宜蘭(T05),10002,宜蘭,0,107,11,1.1937,0.7086,宜蘭,77,新北,6,花蓮,6
2021H2,1000515,苗栗(T15),10005,苗栗,0,46,9,1.5878,0.57,苗栗,23,臺中,7,新竹市,6
2021H2,1001313,屏東(T13),10013,屏東,0,30,8,1.5941,0.4917,屏東,15,桃園,5,苗栗,2
2021H2,6600005,臺中(T05),66000,臺中,0,336,16,1.537,0.7411,臺中,200,南投,51,宜蘭,17
2021H2,1000210,宜蘭(T10),10002,宜蘭,0,360,11,0.6903,0.8303,宜蘭,307,桃園,16,新北,14
2021H2,6600006,臺中(T06),66000,臺中,0,399,15,1.6556,0.6924,臺中,227,南投,48,新竹縣,23
2021H2,1001403,臺東(T03),10014,臺東,0,35,8,1.3351,0.5893,臺東,22,宜蘭,4,桃園,2
2021H2,6500029,烏來區,65000,新北,1,2593,19,1.3355,0.837,新北,1543,臺北,568,桃園,160
2021H2,6300008,臺北(T08),63000,臺北,0,422,14,1.9442,0.6202,臺北,155,宜蘭,79,新北,63
2021H2,6600028,臺中(T28),66000,臺中,0,272,13,1.585,0.6867,臺中,150,南投,47,新竹縣,16
2021H2,6300010,臺北(T10),63000,臺北,0,349,13,1.8254,0.6119,臺北,159,新北,39,桃園,31
2021H2,1000208,宜蘭(T08),10002,宜蘭,0,472,15,0.7904,0.8367,宜蘭,400,桃園,13,臺中,9
2021H2,1000712,彰化(T12),10007,彰化,0,42,8,1.6957,0.4464,彰化,19,南投,6,桃園,4
2021H2,1000802,南投(T02),10008,南投,0,1578,19,0.9653,0.8621,南投,1243,臺中,135,桃園,43
2021H2,1000701,彰化(T01),10007,彰化,0,103,12,1.8347,0.5947,彰化,44,臺中,15,花蓮,12
2021H2,1000904,雲林(T04),10009,雲林,0,35,5,1.2065,0.4571,雲林,21,花蓮,5,宜蘭,4
2021H2,6600026,臺中(T26),66000,臺中,0,59,9,1.4878,0.5913,臺中,33,南投,10,苗栗,4
2021H2,6800008,桃園(T08),68000,桃園,0,1478,20,1.2871,0.8205,桃園,1047,新竹縣,98,宜蘭,66
2021H2,6400009,高雄(T09),64000,高雄,0,103,16,2.1767,0.5237,高雄,42,宜蘭,9,臺北,7
2021H2,6600015,臺中(T15),66000,臺中,0,118,9,1.4246,0.6252,臺中,69,苗栗,14,南投,11
2021H2,1001706,基隆(T06),10017,基隆,0,131,11,1.7535,0.5913,基隆,58,臺北,18,宜蘭,16
2021H2,6400032,高雄(T32),64000,高雄,0,30,10,1.9079,0.44,高雄,12,新竹縣,5,苗栗,2
2021H2,902004,902004(T4),90200,90200,0,40,12,2.2016,0.4042,桃園,11,臺中,6,新竹市,4
2021H2,1000203,宜蘭(T03),10002,宜蘭,0,264,12,0.8692,0.8182,宜蘭,211,新北,16,花蓮,16
2021H2,6800010,桃園(T10),68000,桃園,0,1586,19,1.1898,0.8282,桃園,1154,新竹縣,152,宜蘭,44
2021H2,6600017,臺中(T17),66000,臺中,0,431,17,1.4123,0.7848,臺中,275,南投,49,苗栗,38
2021H2,1001705,基隆(T05),10017,基隆,0,123,13,1.9216,0.5679,基隆,55,宜蘭,13,臺北,11
2021H2,6400012,高雄(T12),64000,高雄,0,155,16,1.998,0.6044,高雄,72,新竹縣,17,桃園,12
2021H2,6300002,臺北(T02),63000,臺北,0,222,15,2.0143,0.6108,臺北,87,新北,28,宜蘭,28
2021H2,1001803,新竹市(T03),10018,新竹市,0,301,14,1.7816,0.6737,新竹市,118,新竹縣,81,桃園,30
2021H2,6400019,高雄(T19),64000,高雄,0,64,10,1.7502,0.5531,高雄,28,花蓮,12,宜蘭,7
2021H2,6800011,桃園(T11),68000,桃園,0,96,12,1.4818,0.6927,桃園,56,新竹縣,15,臺北,6
2021H2,6700031,臺南(T31),67000,臺南,0,129,13,1.8475,0.582,臺南,62,桃園,19,南投,10
2021H2,6700033,臺南(T33),67000,臺南,0,49,11,1.887,0.5158,臺南,21,桃園,6,花蓮,5
2021H2,6400008,高雄(T08),64000,高雄,0,41,13,1.9516,0.5253,高雄,19,新竹市,4,宜蘭,3
2021H2,1000409,新竹縣(T09),10004,新竹縣,0,48,7,1.2438,0.5833,新竹縣,31,新竹市,5,桃園,4
2021H2,1000501,苗栗(T01),10005,苗栗,0,449,12,0.9856,0.7931,苗栗,347,臺中,28,桃園,21
2021H2,6700032,臺南(T32),67000,臺南,0,93,13,2.0301,0.5062,臺南,39,臺中,11,宜蘭,8
2021H2,6400004,高雄(T04),64000,高雄,0,189,18,2.0109,0.6529,高雄,85,花蓮,16,臺中,15
2021H2,6800005,桃園(T05),68000,桃園,0,451,16,1.7965,0.6692,桃園,234,花蓮,37,新北,28
2021H2,6500014,新北(T14),65000,新北,0,202,12,1.9158,0.5635,新北,76,臺北,40,宜蘭,21
2021H2,1000812,信義鄉,10008,南投,1,126,10,1.4984,0.6333,南投,72,臺中,14,新竹縣,13
2021H2,6800006,桃園(T06),68000,桃園,0,267,14,1.7177,0.6605,桃園,143,新竹縣,31,宜蘭,19
2021H2,1000813,仁愛鄉,10008,南投,1,3699,20,0.7244,0.8951,南投,3142,臺中,263,桃園,59
2021H2,1001601,澎湖(T01),10016,澎湖,0,42,11,2.2862,0.2294,澎湖,6,宜蘭,5,桃園,5
2021H2,6600004,臺中(T04),66000,臺中,0,142,12,1.7789,0.5986,臺中,69,南投,20,苗栗,13
2021H2,1001330,屏東(T30),10013,屏東,1,40,11,2.2411,0.3045,新竹縣,9,桃園,6,臺北,4
2021H2,6600008,臺中(T08),66000,臺中,0,834,20,1.4082,0.8122,臺中,537,南投,117,苗栗,32
2021H2,1000201,宜蘭(T01),10002,宜蘭,0,781,17,0.8405,0.8613,宜蘭,645,桃園,35,新北,25
2021H2,6600010,臺中(T10),66000,臺中,0,498,15,1.0626,0.8059,臺中,381,苗栗,37,南投,19
2021H2,1000207,宜蘭(T07),10002,宜蘭,0,278,12,0.6695,0.8291,宜蘭,242,臺北,7,新北,6
2021H2,1001509,花蓮(T09),10015,花蓮,0,101,11,1.0199,0.7489,花蓮,78,桃園,5,新北,4
2021H2,6600001,臺中(T01),66000,臺中,0,34,8,1.4578,0.5735,臺中,18,南投,7,桃園,3
2021H2,1002002,嘉義市(T02),10020,嘉義市,0,45,17,2.4191,0.4627,嘉義市,13,桃園,5,嘉義縣,5
2021H2,1002001,嘉義市(T01),10020,嘉義市,0,41,11,1.8653,0.5233,嘉義市,18,臺中,6,嘉義縣,4
2021H2,6500001,新北(T01),65000,新北,0,513,16,1.9933,0.641,新北,207,臺北,65,桃園,64
2021H2,1001702,基隆(T02),10017,基隆,0,98,14,2.3157,0.4388,基隆,22,桃園,15,臺北,10
2021H2,6500004,新北(T04),65000,新北,0,189,15,2.0423,0.6088,新北,62,臺北,42,宜蘭,19
2021H2,6800012,桃園(T12),68000,桃園,0,358,15,1.5182,0.7453,桃園,207,新竹縣,59,花蓮,22
2021H2,1000913,雲林(T13),10009,雲林,0,47,12,2.3162,0.3209,桃園,9,雲林,8,臺中,5
2021H2,6300004,臺北(T04),63000,臺北,0,280,16,2.1,0.6022,臺北,102,宜蘭,49,新竹縣,24
2021H2,6800004,桃園(T04),68000,桃園,0,977,19,1.6321,0.7689,桃園,553,新竹縣,138,宜蘭,62
2021H2,1000512,苗栗(T12),10005,苗栗,0,52,7,1.1428,0.6319,苗栗,35,臺中,7,新竹市,3
2021H2,6400002,高雄(T02),64000,高雄,0,58,12,1.8,0.569,高雄,29,桃園,6,臺中,4
2021H2,6500015,新北(T15),65000,新北,0,164,12,1.9606,0.5478,新北,56,臺北,32,宜蘭,20
2021H2,1000901,雲林(T01),10009,雲林,0,51,13,2.1758,0.4615,臺中,15,雲林,10,南投,5
